LAMMPS data file via write_data, version 15 Sep 2022, timestep = 0

459 atoms
1 atom types

7.803776719904717 32.986223280095246 xlo xhi
7.736258255077719 33.053741744922284 ylo yhi
7.592380725756155 33.19761927424382 zlo zhi

Masses

1 196.97

Atoms # atomic

1 1 7.807855719904717 22.15130224947145 22.484784984290602 0 0 0
2 1 9.555711804692532 24.302737094480225 23.26627536462313 0 0 0
3 1 11.303567889480345 26.454171939489 24.047765744955658 0 0 0
4 1 13.051423974268161 28.605606784497773 24.82925612528819 0 0 0
5 1 14.799280059055974 30.757041629506553 25.610746505620718 0 0 0
6 1 8.332857662746811 18.485074419590426 20.790103167719156 0 0 0
7 1 10.080713747534626 20.6365092645992 21.571593548051684 0 0 0
8 1 11.82856983232244 22.787944109607977 22.353083928384216 0 0 0
9 1 13.576425917110255 24.93937895461675 23.134574308716743 0 0 0
10 1 15.32428200189807 27.09081379962553 23.91606468904927 0 0 0
11 1 17.072138086685882 29.2422486446343 24.6975550693818 0 0 0
12 1 18.819994171473695 31.393683489643074 25.479045449714327 0 0 0
13 1 8.857859605588908 14.818846589709402 19.095421351147714 0 0 0
14 1 10.605715690376721 16.970281434718174 19.87691173148024 0 0 0
15 1 12.353571775164536 19.12171627972695 20.65840211181277 0 0 0
16 1 14.101427859952352 21.273151124735726 21.439892492145297 0 0 0
17 1 15.849283944740165 23.424585969744502 22.221382872477825 0 0 0
18 1 17.597140029527978 25.576020814753278 23.002873252810353 0 0 0
19 1 19.344996114315794 27.72745565976205 23.78436363314288 0 0 0
20 1 21.092852199103607 29.878890504770826 24.56585401347541 0 0 0
21 1 22.84070828389142 32.0303253497796 25.347344393807937 0 0 0
22 1 11.130717633218817 13.304053604837152 18.182229914908795 0 0 0
23 1 12.878573718006631 15.455488449845927 18.963720295241323 0 0 0
24 1 14.626429802794448 17.606923294854703 19.74521067557385 0 0 0
25 1 16.37428588758226 19.75835813986348 20.52670105590638 0 0 0
26 1 18.122141972370073 21.90979298487225 21.308191436238907 0 0 0
27 1 19.86999805715789 24.061227829881027 22.089681816571435 0 0 0
28 1 21.617854141945703 26.212662674889803 22.871172196903963 0 0 0
29 1 23.365710226733515 28.36409751989858 23.65266257723649 0 0 0
30 1 25.113566311521332 30.51553236490735 24.43415295756902 0 0 0
31 1 13.403575660848727 11.789260619964903 17.269038478669877 0 0 0
32 1 15.151431745636541 13.940695464973677 18.050528859002405 0 0 0
33 1 16.899287830424356 16.09213030998245 18.832019239334933 0 0 0
34 1 18.64714391521217 18.243565154991227 19.61350961966746 0 0 0
35 1 20.394999999999982 20.395000000000003 20.39499999999999 0 0 0
36 1 22.142856084787798 22.54643484500878 21.176490380332517 0 0 0
37 1 23.89071216957561 24.697869690017555 21.957980760665045 0 0 0
38 1 25.638568254363427 26.849304535026327 22.739471140997573 0 0 0
39 1 27.38642433915124 29.0007393800351 23.5209615213301 0 0 0
40 1 15.676433688478639 10.274467635092654 16.35584704243096 0 0 0
41 1 17.42428977326645 12.425902480101428 17.137337422763487 0 0 0
42 1 19.172145858054265 14.577337325110204 17.918827803096015 0 0 0
43 1 20.92000194284208 16.72877217011898 18.700318183428543 0 0 0
44 1 22.667858027629894 18.880207015127752 19.48180856376107 0 0 0
45 1 24.41571411241771 21.031641860136528 20.2632989440936 0 0 0
